model_name,x,y,model_name,batch,tier,final_score,pbr_type,base_color_score,normal_score,roughness_score,metallic_score,normal_map_expected_score,normal_map_pred_score,roughness_expected_score,roughness_pred_score,metallic_expected_score,metallic_pred_score,base_color_expected_score,base_color_pred_score
sketchfab__f2__f2bf3dd9154146b28bd566d8a277400d,1.107380747795105,-24.258392333984375,sketchfab__f2__f2bf3dd9154146b28bd566d8a277400d,batch_249,Tier 4 (手游级),2.15,physical,2,2,0,5,1.384185552597046,0,0.04865027219057083,0,3.4981493949890137,5,0.19428014755249023,0
sketchfab__f3__f33fb7e3dad942dc98869b6a5879f7bb_furison_None,-42.394065856933594,2.4200282096862793,sketchfab__f3__f33fb7e3dad942dc98869b6a5879f7bb_furison_None,batch_249,Tier 5 (勉强可用),1.4,uncertain,1,0,2,5,0.000463731586933136,0,0.5508918166160583,0,4.849756240844727,5,2.4003517627716064,0
sketchfab__f5__f5c3573d94884bf480457d8526b6803a,-0.4992632567882538,57.35002899169922,sketchfab__f5__f5c3573d94884bf480457d8526b6803a,batch_249,Tier 3 (游戏级),2.74,physical,4,3,3,0,4.038670539855957,5,3.4487853050231934,5,2.6400933265686035,5,3.510983943939209,5
sketchfab__f7__f7dec5b15e3d46f6901954715bf6f4f4,47.92994689941406,30.218463897705078,sketchfab__f7__f7dec5b15e3d46f6901954715bf6f4f4,batch_249,Tier 3 (游戏级),2.7,physical,3,3,3,1,3.9759082794189453,5,3.2591662406921387,5,2.619748830795288,5,4.063941478729248,5
sketchfab__f7__f73f257d1ce3423e8747cf17b0cf551f,16.809219360351562,-37.61143112182617,sketchfab__f7__f73f257d1ce3423e8747cf17b0cf551f,batch_249,Tier 4 (手游级),2.45,physical,2,2,2,5,3.3414382934570312,5,1.1106971502304077,0,4.630321979522705,5,1.517139196395874,0
sketchfab__ff__ff5cbe07f57d4e50975fda62f0381eb2_None,50.42466354370117,-0.17319446802139282,sketchfab__ff__ff5cbe07f57d4e50975fda62f0381eb2_None,batch_249,Tier 3 (游戏级),3.3,physical,4,2,3,5,2.739410400390625,5,1.7777423858642578,0,4.973928451538086,5,4.189568996429443,5
sketchfab-objaverse__02__029e1642bf2e436fa991543e88fd39f1_None,-17.096052169799805,56.510108947753906,sketchfab-objaverse__02__029e1642bf2e436fa991543e88fd39f1_None,batch_249,Tier 2 (高级/AAA),3.65,physical,3,4,4,4,4.673788070678711,5,4.778779983520508,5,4.0401153564453125,5,3.509716272354126,5
sketchfab-objaverse__32__3259269a453f431fa230f622ebf37cc5_2,-21.321016311645508,-9.880252838134766,sketchfab-objaverse__32__3259269a453f431fa230f622ebf37cc5_2,batch_249,Tier 5 (勉强可用),1.0,physical,2,0,2,0,0.2906413674354553,0,0.5071663856506348,0,2.0901036262512207,0,1.6584362983703613,0
sketchfab-objaverse__50__50ed8f66e7d64fc399a7010bc74ef2d6,-7.4864726066589355,28.013851165771484,sketchfab-objaverse__50__50ed8f66e7d64fc399a7010bc74ef2d6,batch_249,Tier 3 (游戏级),3.0,physical,3,3,2,4,2.5717577934265137,5,1.3631336688995361,0,4.238910675048828,5,2.284773588180542,0
sketchfab-objaverse__ba__baf6fb497f17440887f1c5be359413a9,21.975772857666016,40.85118103027344,sketchfab-objaverse__ba__baf6fb497f17440887f1c5be359413a9,batch_249,Tier 2 (高级/AAA),3.65,physical,3,4,3,5,3.9823436737060547,5,4.0920090675354,5,4.70633602142334,5,4.024038791656494,5
sketchfab-objaverse__d0__d0d490b69fea45cc93151a4b83e055ad,-14.472613334655762,-17.41436004638672,sketchfab-objaverse__d0__d0d490b69fea45cc93151a4b83e055ad,batch_249,Tier 5 (勉强可用),1.33,physical,3,0,0,4,0.011511150747537613,0,0.12422701716423035,0,3.5666611194610596,5,3.655731201171875,5
sketchfab-objaverse__d5__d519099e1d234c459ba7485dce31b8c5,39.39657974243164,23.806934356689453,sketchfab-objaverse__d5__d519099e1d234c459ba7485dce31b8c5,batch_249,Tier 3 (游戏级),3.49,physical,4,3,3,5,4.309839725494385,5,3.597485303878784,5,4.854147911071777,5,4.084741592407227,5
sketchfab-objaverse__dc__dc09459f51a74c1a942a1c8954fa3376,-23.08761215209961,-22.20937156677246,sketchfab-objaverse__dc__dc09459f51a74c1a942a1c8954fa3376,batch_249,Tier 5 (勉强可用),1.38,physical,4,0,2,0,0.1819450855255127,0,2.8003029823303223,5,0.0763033851981163,0,3.2386059761047363,5
unreal__0c5f0bd69df37e58934394447ba7085654b7c123ed042b943b30c9e4126c4a05,-20.74696159362793,-53.85305404663086,unreal__0c5f0bd69df37e58934394447ba7085654b7c123ed042b943b30c9e4126c4a05,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.20355325937271118,0,0.012026702053844929,0,4.115932464599609,5,2.517784833908081,5
unreal__2f3332244076158d76af5a28d35fdd0c0880978f83c6fcbc66b2e0646e2977b7,-39.607295989990234,-49.498809814453125,unreal__2f3332244076158d76af5a28d35fdd0c0880978f83c6fcbc66b2e0646e2977b7,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.2778743803501129,0,0.00674785953015089,0,4.219498634338379,5,2.937847137451172,5
unreal__5dd989c855b980c3cea867fada12ededda39c940eddb94600cc58b22acf22be6,-28.704748153686523,-53.84520721435547,unreal__5dd989c855b980c3cea867fada12ededda39c940eddb94600cc58b22acf22be6,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.2881651520729065,0,0.0002856198407243937,0,4.9390974044799805,5,1.573612928390503,0
unreal__6c20aed6e6b0d9a6cf264fd279d62f1461610acd2b0a04a5e841d1a4edeb8d68,-16.607177734375,38.16276550292969,unreal__6c20aed6e6b0d9a6cf264fd279d62f1461610acd2b0a04a5e841d1a4edeb8d68,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.5169819593429565,0,0.1886659562587738,0,3.666647434234619,5,2.5019378662109375,5
unreal__6da9f1ed7d6fad105463c42192417c4b6e721358e1dcf6f0dcac3cff0b403279,-35.34760284423828,-61.168243408203125,unreal__6da9f1ed7d6fad105463c42192417c4b6e721358e1dcf6f0dcac3cff0b403279,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.0589747317135334,0,6.423579179681838e-05,0,1.1965633630752563,0,2.5703930854797363,5
unreal__9be0cca375763ad9c6f97b997e9b41d9593d73b01e54ee5e3e6d1aee1af8759d,-20.805381774902344,-53.804290771484375,unreal__9be0cca375763ad9c6f97b997e9b41d9593d73b01e54ee5e3e6d1aee1af8759d,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.7722775936126709,0,0.008432859554886818,0,3.8587758541107178,5,2.8582711219787598,5
unreal__13ebe15487f0f6ca8f029e111c4b8e0c4f7fd01e8839202a6968900c3b959eef,-25.475168228149414,-67.69986724853516,unreal__13ebe15487f0f6ca8f029e111c4b8e0c4f7fd01e8839202a6968900c3b959eef,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.0013556135818362236,0,2.242918071715394e-06,0,2.8444266319274902,5,1.2189968824386597,0
unreal__97a6bf61fda9f3579ad32cea2ad90a6a386b1390c8528512201dcef42a819155,-35.69944381713867,-60.89119338989258,unreal__97a6bf61fda9f3579ad32cea2ad90a6a386b1390c8528512201dcef42a819155,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.15685659646987915,0,0.0007362787146121264,0,3.3612570762634277,5,2.392578601837158,0
unreal__991e15bdb879a619a748ad8b34839fc18c66020f204074bdbb599286fe685755,-23.499645233154297,-63.71822738647461,unreal__991e15bdb879a619a748ad8b34839fc18c66020f204074bdbb599286fe685755,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.012895861640572548,0,0.0003092280530836433,0,4.112078666687012,5,2.0443015098571777,0
unreal__6296b1c3dcd4bc07528e0a2078ad06f1cada048998e4a31331bef7c7b7359f8a,-41.852210998535156,-8.709467887878418,unreal__6296b1c3dcd4bc07528e0a2078ad06f1cada048998e4a31331bef7c7b7359f8a,batch_249,Tier 5 (勉强可用),1.19,physical,3,0,2,0,0.0013298026751726866,0,1.1289302110671997,0,4.962738037109375,5,3.616504430770874,5
unreal__7587c5eb16bc0dd7ea1c2399d21a758ccaff4332ce56316d0482d5fd74f1e193,13.917276382446289,24.668350219726562,unreal__7587c5eb16bc0dd7ea1c2399d21a758ccaff4332ce56316d0482d5fd74f1e193,batch_249,Tier 4 (手游级),1.69,physical,3,1,3,0,1.651792049407959,0,3.6321017742156982,5,1.0598807334899902,0,3.7548959255218506,5
unreal__23699d4eb5db34f755160a2831396c4ca6cc0ab393d4f7d7bb269d206b7bcfbc,51.25263595581055,-11.9974365234375,unreal__23699d4eb5db34f755160a2831396c4ca6cc0ab393d4f7d7bb269d206b7bcfbc,batch_249,Tier 5 (勉强可用),0.5,uncertain,1,0,1,0,0.9220917224884033,0,1.687575340270996,0,4.832226276397705,5,3.7878198623657227,5
unreal__1082143de55e388c7531bbca3a6cf9feaece769c4e482fd806556d4a8d0f5496,-27.799846649169922,-58.469905853271484,unreal__1082143de55e388c7531bbca3a6cf9feaece769c4e482fd806556d4a8d0f5496,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.040146127343177795,0,1.3034454582339094e-07,0,3.724091053009033,5,2.0274674892425537,0
unreal__a4af7db9ba291a020a71bd0cf265557a0b6a05199875d0fe53027dc2689df855,-28.755531311035156,-51.424434661865234,unreal__a4af7db9ba291a020a71bd0cf265557a0b6a05199875d0fe53027dc2689df855,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.1766236126422882,0,0.026073258370161057,0,4.981448650360107,5,2.1728696823120117,0
unreal__b14e86abafac2aa4bc5fcb60bdf14992222011a3d2aba3186ca3fb48ba240990,45.911781311035156,-8.14011001586914,unreal__b14e86abafac2aa4bc5fcb60bdf14992222011a3d2aba3186ca3fb48ba240990,batch_249,Tier 3 (游戏级),2.74,physical,3,4,2,1,4.487607479095459,5,2.1030373573303223,0,3.16387939453125,5,4.133965492248535,5
unreal__ba7e220dfe6b7facc9e7e72419fbe3d18021deca5dce1b73bad2da4a4a543292,-22.625900268554688,-64.0179672241211,unreal__ba7e220dfe6b7facc9e7e72419fbe3d18021deca5dce1b73bad2da4a4a543292,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.021648753434419632,0,0.0009401366114616394,0,1.3322663307189941,0,1.8868434429168701,0
unreal__cb8bbe0a96270e7cf102a1264a4e8181ac09c8267546dec340984f1f6fc71113,-25.914751052856445,-64.29159545898438,unreal__cb8bbe0a96270e7cf102a1264a4e8181ac09c8267546dec340984f1f6fc71113,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.002673868089914322,0,7.665870361961424e-05,0,4.452252388000488,5,0.9647939801216125,0
unreal__cc8c659b47b935d207e8cd4e7b8e0007ff730a0c15484f0c019b1c92128d46b2,2.499269723892212,-6.418593883514404,unreal__cc8c659b47b935d207e8cd4e7b8e0007ff730a0c15484f0c019b1c92128d46b2,batch_249,Tier 5 (勉强可用),0.65,uncertain,1,0,2,0,0.0319870188832283,0,0.6819605827331543,0,0.05739106982946396,0,4.291011810302734,5
unreal__d07c822eb1789acf5bb108bcd4a37fea3cc2be07aa535a2297d0336e10933f81,20.453975677490234,-32.201438903808594,unreal__d07c822eb1789acf5bb108bcd4a37fea3cc2be07aa535a2297d0336e10933f81,batch_249,Tier 4 (手游级),2.44,physical,3,4,1,0,4.32571268081665,5,0.7978389859199524,0,4.746634006500244,5,3.8237240314483643,5
unreal__e7e0d2debeba3d4ada813a8f583c45af1765bca5f7ddbf8901746afe9b4d4f4b,-45.6916389465332,13.772860527038574,unreal__e7e0d2debeba3d4ada813a8f583c45af1765bca5f7ddbf8901746afe9b4d4f4b,batch_249,Tier 5 (勉强可用),0.65,uncertain,1,0,2,0,0.00027851673075929284,0,2.071547508239746,0,2.817214012145996,5,3.8078038692474365,5
unreal__f80a40f3d6033dc587e22abb620b45e7f2ab91e8b5172c31a062de2d658bda8c,-16.42190933227539,-64.83798217773438,unreal__f80a40f3d6033dc587e22abb620b45e7f2ab91e8b5172c31a062de2d658bda8c,batch_249,Incorrect (不可用),0.0,others,0,0,0,0,0.028934836387634277,0,0.13513965904712677,0,1.113010048866272,0,2.0669667720794678,0
3d66__1__105623_吊灯,-60.04344940185547,7.439793109893799,3d66__1__105623_吊灯,batch_250,Tier 5 (勉强可用),1.45,physical,2,0,2,3,3.157504036011005e-09,0,0.7511637210845947,0,2.058122158050537,0,2.001554250717163,0
3d66__2__24738_吊灯01,-27.903076171875,37.29922866821289,3d66__2__24738_吊灯01,batch_250,Tier 4 (手游级),1.75,physical,2,0,2,5,0.10927534103393555,0,0.7712388634681702,0,3.975424289703369,5,1.4115499258041382,0
3d66__3__31264_柜子_01,-59.01244354248047,-2.596184015274048,3d66__3__31264_柜子_01,batch_250,Tier 5 (勉强可用),1.49,physical,3,0,1,3,5.039386685723457e-09,0,1.3561859130859375,0,2.1303210258483887,0,3.735858917236328,5
3d66__4__48821_茶杯01,26.931697845458984,-16.2989559173584,3d66__4__48821_茶杯01,batch_250,Tier 4 (手游级),1.9,physical,2,0,3,5,0.0008919526590034366,0,2.4753692150115967,3,4.925541877746582,5,1.1807868480682373,0
3d66__5__5480_水杯01_2,19.968505859375,0.5748639702796936,3d66__5__5480_水杯01_2,batch_250,Tier 3 (游戏级),2.65,physical,3,2,1,5,2.786332845687866,5,1.5669773817062378,0,4.874091625213623,5,3.498049259185791,5
3d66__5__50709_凳子05,-56.48042297363281,26.876327514648438,3d66__5__50709_凳子05,batch_250,Tier 4 (手游级),1.83,physical,4,0,0,5,3.956465661758557e-06,0,8.895111386664212e-05,0,4.637831211090088,5,3.686760902404785,5
3d66__6__60885_柜子1,-65.568603515625,-11.179205894470215,3d66__6__60885_柜子1,batch_250,Tier 5 (勉强可用),1.14,uncertain,2,0,1,3,2.899092022964011e-17,0,0.34337276220321655,0,2.2417094707489014,0,2.194453001022339,0
3d66__6__67437_盘子,-64.79566955566406,-9.838223457336426,3d66__6__67437_盘子,batch_250,Tier 5 (勉强可用),1.15,physical,2,0,2,1,3.768272234811051e-16,0,1.4738658666610718,0,0.7505437731742859,0,0.6607671976089478,0
3d66__7__70808_床头柜001,-63.5445556640625,-10.34904670715332,3d66__7__70808_床头柜001,batch_250,Tier 5 (勉强可用),1.04,physical,3,0,1,0,3.770010637586392e-17,0,0.3754412531852722,0,0.14086052775382996,0,3.796020746231079,5
3d66__7__72111_积木006,-28.029285430908203,-28.902963638305664,3d66__7__72111_积木006,batch_250,Tier 4 (手游级),1.89,stylized,3,2,2,0,1.5318102836608887,0,3.0416746139526367,5,0.002649096306413412,0,2.7928733825683594,5
3d66__8__83090_椅子1,-0.4744517505168915,12.501053810119629,3d66__8__83090_椅子1,batch_250,Tier 5 (勉强可用),1.34,physical,3,0,3,0,0.032044295221567154,0,2.2350881099700928,0,0.05810649320483208,0,3.8060483932495117,5
3d66__8__83285_照相机,-57.39128875732422,3.9838755130767822,3d66__8__83285_照相机,batch_250,Tier 5 (勉强可用),1.45,physical,2,0,2,3,5.785607548602911e-09,0,0.9734064340591431,0,2.8731141090393066,5,2.9307596683502197,5
3d66__8__87748_书011,-21.30744171142578,-31.317825317382812,3d66__8__87748_书011,batch_250,Incorrect (不可用),0.46,physical,0,0,1,1,0.007329605519771576,0,0.07904068380594254,0,0.11120851337909698,0,0.535488486289978,0
3d66__8__89366_椅子1,-65.90082550048828,3.8068573474884033,3d66__8__89366_椅子1,batch_250,Tier 5 (勉强可用),1.29,physical,2,0,0,5,2.7387121365770976e-14,0,4.738954157801345e-05,0,4.596031188964844,5,2.735792636871338,5
3d66__9__93560_电视柜_,-56.5172004699707,-9.496695518493652,3d66__9__93560_电视柜_,batch_250,Tier 4 (手游级),1.6,physical,2,0,1,5,5.009588221582817e-06,0,0.23406575620174408,0,4.838246822357178,5,2.139939069747925,0
3d66__9__96831_高跟鞋3,39.051597595214844,-10.239710807800293,3d66__9__96831_高跟鞋3,batch_250,Tier 4 (手游级),2.26,physical,2,1,2,5,0.6164518594741821,0,1.493190050125122,0,4.986246585845947,5,1.5918304920196533,0
3d66__9__97036_书-69_None,-22.974618911743164,-24.819690704345703,3d66__9__97036_书-69_None,batch_250,Tier 5 (勉强可用),1.04,physical,3,0,1,0,0.0010899794287979603,0,0.7453924417495728,0,1.2784249782562256,0,3.217883348464966,5
3d66__9__99356_摆件1,-58.708892822265625,-3.5572965145111084,3d66__9__99356_摆件1,batch_250,Tier 5 (勉强可用),1.45,physical,2,0,2,3,3.092502365298344e-10,0,1.3745691776275635,0,2.6056418418884277,5,1.5520269870758057,0
3d66__9__99914_模块1_6,-52.835838317871094,-2.999788522720337,3d66__9__99914_模块1_6,batch_250,Tier 5 (勉强可用),1.3,physical,2,0,1,3,1.400142650709313e-07,0,0.09315622597932816,0,1.428714394569397,0,0.9497649669647217,0
abo__D__B07F3T4RSD,48.617149353027344,-19.129884719848633,abo__D__B07F3T4RSD,batch_250,Tier 4 (手游级),1.54,physical,3,1,2,0,0.20352786779403687,0,1.9027671813964844,0,4.282224178314209,5,2.0263478755950928,0
abo__J__B07K6S2G6J,14.59412956237793,-48.96928787231445,abo__J__B07K6S2G6J,batch_250,Incorrect (不可用),0.0,others,0,0,0,0,0.008663536980748177,0,0.10454410314559937,0,4.845970630645752,5,0.3276529312133789,0
abo__L__B07JGMW8DL,8.855100631713867,-48.91413497924805,abo__L__B07JGMW8DL,batch_250,Incorrect (不可用),0.0,others,0,0,0,0,0.015400031581521034,0,0.19882848858833313,0,4.750602722167969,5,0.700385570526123,0
games__Counter_Strike_2__acacia01_trunk,-3.284053087234497,4.028975009918213,games__Counter_Strike_2__acacia01_trunk,batch_250,Tier 5 (勉强可用),1.48,physical,3,0,0,5,0.03903784975409508,0,0.020007723942399025,0,4.570737361907959,5,3.190253973007202,5
games__Counter_Strike_2__nuke_light_fixture_big,30.853485107421875,-36.35914993286133,games__Counter_Strike_2__nuke_light_fixture_big,batch_250,Tier 3 (游戏级),2.76,physical,2,2,3,5,0.7436204552650452,0,1.985059142112732,0,4.892199516296387,5,2.363096237182617,0
games__Devil_May_Cry_5__sm1114_brokentable_01mesh_None,-15.755546569824219,-8.588751792907715,games__Devil_May_Cry_5__sm1114_brokentable_01mesh_None,batch_250,Tier 3 (游戏级),3.0,physical,3,3,3,3,3.152240753173828,5,3.004049777984619,5,2.5031726360321045,0,3.6856181621551514,5
games__Dota_2__baby_bruce_the_jaw_1,-14.054037094116211,15.942793846130371,games__Dota_2__baby_bruce_the_jaw_1,batch_250,Tier 3 (游戏级),2.55,stylized,3,3,2,1,3.188244104385376,5,3.6768171787261963,5,2.716566324234009,5,3.4952166080474854,5
games__ParanormalHK__186_Dustpan_None,14.363521575927734,-3.460763454437256,games__ParanormalHK__186_Dustpan_None,batch_250,Tier 3 (游戏级),2.65,physical,3,2,1,5,0.5963841080665588,0,1.1134521961212158,0,4.518243789672852,5,3.0936787128448486,5
games__Resident_Evil_3__1989_sm44_004_weskerdesk01a_00mdmesh_None,14.496172904968262,-19.733606338500977,games__Resident_Evil_3__1989_sm44_004_weskerdesk01a_00mdmesh_None,batch_250,Tier 3 (游戏级),3.24,physical,4,4,4,0,3.9198217391967773,5,4.666410446166992,5,0.6611512303352356,0,4.406036376953125,5
games__Wasteland_3__Whiskey_Bottle1_None,16.724153518676758,-2.249772310256958,games__Wasteland_3__Whiskey_Bottle1_None,batch_250,Tier 4 (手游级),1.75,physical,2,0,2,5,0.31629765033721924,0,1.2768924236297607,0,4.8728461265563965,5,3.1052393913269043,5
kitbash__5b52ce322d8e2450770ba0194f6f50774b04bb647a6b66fa587cba590796326c,5.695901393890381,-20.280738830566406,kitbash__5b52ce322d8e2450770ba0194f6f50774b04bb647a6b66fa587cba590796326c,batch_250,Tier 4 (手游级),2.45,physical,3,1,3,4,1.6956870555877686,0,3.22379469871521,5,3.324702739715576,5,3.854278326034546,5
megascan__23d0567feda6bb0383b871dd4939a769301a8bb08a16d57f02bf9245602c2d63,64.9041519165039,-12.54623794555664,megascan__23d0567feda6bb0383b871dd4939a769301a8bb08a16d57f02bf9245602c2d63,batch_250,Tier 2 (高级/AAA),3.84,physical,5,3,3,5,3.031144618988037,5,3.515521764755249,5,4.928773403167725,5,3.8622617721557617,5
pbrmax__StrawberryChocolateCake,45.760894775390625,-8.99181842803955,pbrmax__StrawberryChocolateCake,batch_250,Tier 2 (高级/AAA),4.24,physical,5,5,1,5,2.016470432281494,0,1.9744324684143066,0,4.911975383758545,5,4.175471305847168,5
sketchfab__00__0075991e446442fcae0a2998c6540fd8_2,18.897987365722656,52.856788635253906,sketchfab__00__0075991e446442fcae0a2998c6540fd8_2,batch_250,Tier 5 (勉强可用),1.0,physical,2,0,1,1,0.002972743473947048,0,2.3849127292633057,2,1.55494225025177,0,2.745793342590332,5
sketchfab__0e__0ecf4174615341b9871df99a00300798,13.976262092590332,57.184017181396484,sketchfab__0e__0ecf4174615341b9871df99a00300798,batch_250,Tier 3 (游戏级),2.85,physical,3,3,2,3,4.4580535888671875,5,2.1216442584991455,0,3.4724645614624023,5,3.2531940937042236,5
sketchfab__01__01b9049544a2477cad8b418152c50853,-12.373088836669922,21.696304321289062,sketchfab__01__01b9049544a2477cad8b418152c50853,batch_250,Tier 3 (游戏级),2.99,physical,4,2,3,4,3.576092481613159,5,2.769892930984497,5,3.870568037033081,5,3.8817009925842285,5
sketchfab__01__0147c4d3a5c44372bc101ab811de5dec_mosin-nagant-with-pu-scope,11.322022438049316,56.9925422668457,sketchfab__01__0147c4d3a5c44372bc101ab811de5dec_mosin-nagant-with-pu-scope,batch_250,Tier 2 (高级/AAA),3.69,physical,5,3,3,4,3.7473201751708984,5,4.609969139099121,5,3.799828052520752,5,3.6867663860321045,5
sketchfab__01__01024277c26c4d9e8909a3548b2cfa35_None,35.09083557128906,-6.182960033416748,sketchfab__01__01024277c26c4d9e8909a3548b2cfa35_None,batch_250,Tier 3 (游戏级),2.84,physical,4,2,1,5,2.3571486473083496,0,0.07291896641254425,0,4.952652454376221,5,2.893829345703125,5
sketchfab__2a__2a2604b30d8a4c8f98aead8f2b1b0d92,-22.81247329711914,-26.40184211730957,sketchfab__2a__2a2604b30d8a4c8f98aead8f2b1b0d92,batch_250,Tier 4 (手游级),1.69,physical,3,1,2,1,0.3649873733520508,0,1.4787514209747314,0,0.17574264109134674,0,2.8212084770202637,5
sketchfab__2d__2d95e58673fe47ada1d6141ffa26eac1_None,2.95955753326416,23.176586151123047,sketchfab__2d__2d95e58673fe47ada1d6141ffa26eac1_None,batch_250,Tier 4 (手游级),1.89,physical,3,2,2,0,1.4715802669525146,0,3.28352427482605,5,0.3538838028907776,0,3.1318140029907227,5
sketchfab__03__03e2c6d126c34cbabdeca1674d4dde63_5,20.825992584228516,-24.029043197631836,sketchfab__03__03e2c6d126c34cbabdeca1674d4dde63_5,batch_250,Tier 2 (高级/AAA),4.0,physical,4,4,3,5,4.511940956115723,5,3.527796745300293,5,4.854463577270508,5,3.861624240875244,5
